1,0.00206148,0.277778,0,460,0.00206148,0.233333,0
2,0.002,0.25,0,474,0.002,0.179775,0
3,0.00187161,0.282353,0,767,0.00187161,0.230769,0
4,0.002,0.569767,0,740,0.002,0.466667,0
5,0.002,0,0,1000,0.002,0,0
6,0.002,0.292135,0,168,0.002,0.21,0
7,0.002,0.258427,0,23,0.002,0.205128,0
8,0.00156184,0.356164,0,87,0.00156184,0.244444,0
9,0.00224169,0.365591,0,627,0.00224169,0.293478,0
10,0.002,0.5,0,407,0.002,0.612245,0
11,0.002,0.290698,0,69,0.002,0.246914,0
12,0.00200947,0.53125,0,131,0.00200947,0.356322,0
13,0.002,0.315789,0,369,0.002,0.329545,0
14,0.002,0.5,0,158,0.002,0.472973,0
15,0.00183263,0,0,1000,0.00183263,0,0
16,0.002,0.307692,0,937,0.002,0.231707,0
17,0.002,0.625,0,206,0.002,0.542553,0
18,0.00178526,0.305263,0,900,0.00178526,0.294118,0
19,0.00176827,0.444444,0,157,0.00176827,0.488372,0
20,0.00197635,0.548387,0,827,0.00197635,0.52439,0
21,0.00198425,0.27381,0,278,0.00198425,0.227273,0
22,0.002,0.218391,0,150,0.002,0.264368,0
23,0.0018245,0.232558,0,904,0.0018245,0.241379,0
24,0.00192457,0.479167,0,421,0.00192457,0.571429,0
25,0.002,0.307018,0,696,0.002,0.373737,0
26,0.00205584,0.285714,0,1000,0.00205584,0.268293,0
27,0.00178405,0.513158,0,330,0.00178405,0.557895,0
28,0.002,0.266667,0,265,0.002,0.222222,0
29,0.00180032,0.282609,0,511,0.00180032,0.317647,0
30,0.002,0.47619,0,199,0.002,0.451923,0
