1,0.00215534,0.463415,0.954153,3,0.00215534,0.52439,0.571067
2,0.00212762,0.343284,1.62202,10,0.00212762,0.285714,1.8463
3,0.00179361,0.964706,0.0355554,1,0.00179361,0.955556,0.0357891
4,0.00166142,0.311111,1.38733,1,0.00166142,0.232558,2.085
5,0.00182903,0.38961,1.79611,1,0.00182903,0.390805,1.21607
6,0.00335925,0.269231,2.30598,8,0.00335925,0.123596,2.05015
7,0.00237138,0.384615,1.31587,4,0.00237138,0.337349,1.49854
8,0.0015958,0.719101,0.494382,6,0.0015958,0.744444,0.511091
9,0.00161563,0.845238,0.147788,3,0.00161563,0.863636,0.170451
10,0.00249611,0.274725,1.62521,8,0.00249611,0.151163,1.95263
11,0.00206694,0.764045,0.412986,7,0.00206694,0.786517,0.475372
12,0.00192761,0.293333,1.1903,9,0.00192761,0.306122,1.67793
13,0.00147066,0.581395,1.31395,2,0.00147066,0.552632,0.934211
14,0.000563165,0.40625,2.04885,7,0.000563165,0.269231,2.11625
15,0.00225444,0.27957,1.75552,2,0.00225444,0.204545,2.26375
16,0.00212352,0.458824,1.00493,9,0.00212352,0.46875,1.03277
17,0.00197198,0.404762,1.69078,3,0.00197198,0.382022,1.53832
18,0.00186077,0.390244,1.33495,1,0.00186077,0.483146,0.827751
19,0.00150081,0.366667,1.21122,9,0.00150081,0.461538,1.51088
20,0.00242458,0.464789,1.29593,8,0.00242458,0.409091,1.26261
21,0.00189053,0.64,0.613333,4,0.00189053,0.5,0.65581
22,0.00263582,0.361702,0.803899,1,0.00263582,0.378049,0.640843
23,0.00184162,0.378947,1.75789,2,0.00184162,0.373494,1.96854
24,0.0016034,0.354839,1.53571,4,0.0016034,0.453608,0.996378
25,0.00192862,0.546392,0.378932,1,0.00192862,0.629213,0.340834
26,0.00200788,0.735632,0.55354,10,0.00200788,0.686047,0.399195
27,0.00323929,0.341463,1.79975,9,0.00323929,0.373626,1.06465
28,0.00155304,0.46988,1.78313,1,0.00155304,0.482353,1.53006
29,0.000644728,0.303922,2.00592,10,0.000644728,0.318182,1.96815
30,0.000215941,0.235955,1.86145,10,0.000215941,0.204301,2.32774
