1,0.002,0.63,0,0,0.002,0.654867,0
2,0.0020321,0.641509,0,53,0.0020321,0.747748,0
3,0.002,0.669565,0,12,0.002,0.689655,0
4,0.002,0.710526,0,18,0.002,0.681416,0
5,0.002,0.578947,0,37,0.002,0.648148,0
6,0.002,0.682171,0,18,0.002,0.715789,0
7,0.002,0.728155,0,56,0.002,0.659259,0
8,0.002,0.696721,0,18,0.002,0.607143,0
9,0.002,0.635659,0,16,0.002,0.647619,0
10,0.002,0.68595,0,44,0.002,0.728972,0
11,0.002,0.679245,0,28,0.002,0.680672,0
12,0.002,0.712963,0,5,0.002,0.663934,0
13,0.002,0.661017,0,42,0.002,0.570175,0
14,0.002,0.642857,0,44,0.002,0.607843,0
15,0.002,0.661017,0,7,0.002,0.640777,0
16,0.002,0.622642,0,36,0.002,0.700935,0
17,0.002,0.679688,0,15,0.002,0.695652,0
18,0.002,0.629032,0,15,0.002,0.721739,0
19,0.002,0.696078,0,18,0.002,0.690265,0
20,0.00206063,0.612245,0,20,0.00206063,0.658915,0
21,0.002,0.638889,0,21,0.002,0.66087,0
22,0.002,0.656566,0,56,0.002,0.685484,0
23,0.002,0.62963,0,21,0.002,0.675439,0
24,0.002,0.693694,0,10,0.002,0.723214,0
25,0.002,0.660194,0,16,0.002,0.682243,0
26,0.002,0.629921,0,21,0.002,0.772727,0
27,0.002,0.654206,0,20,0.002,0.644628,0
28,0.00217729,0.642857,0,18,0.00217729,0.689076,0
29,0.002,0.643564,0,19,0.002,0.678899,0
30,0.00161357,0.623932,0,38,0.00161357,0.692982,0
