1,0.00214354,1,0.00283851,65,0.00214354,0.975,0.0615225
2,0.002,0.990909,0.0363636,28,0.002,0.97561,0.0735532
3,0.002,1,3.83136e-08,59,0.002,0.991453,0.034193
4,0.00190234,1,9.14751e-09,9,0.00190234,0.982143,0.0535904
5,0.002,0.990566,0.0377366,46,0.002,1,1.63547e-08
6,0.00224222,1,0.00136131,34,0.00224222,0.98374,0.0639162
7,0.002,0.990826,0.0366975,26,0.002,0.990196,0.039216
8,0.0017652,1,0.000864123,23,0.0017652,0.966102,0.109674
9,0.00182771,1,4.7647e-08,21,0.00182771,0.983051,0.0677963
10,0.002,1,0.00287561,9,0.002,0.968,0.0396933
11,0.002,1,0.000399002,0,0.002,0.991071,0.0357143
12,0.002,1,0.0030922,16,0.002,0.973214,0.054529
13,0.002,0.990991,0.0357047,43,0.002,0.971429,0.0828739
14,0.002,0.991736,0.0330579,10,0.002,1,6.38624e-05
15,0.0018696,1,8.35809e-08,64,0.0018696,0.991071,0.018937
16,0.002,1,1.72307e-07,32,0.002,0.978723,0.0851064
17,0.002,0.989899,0.00631431,8,0.002,0.99187,0.0344557
18,0.002,1,2.89271e-07,13,0.002,0.990826,0.0366948
19,0.002,0.990741,0.0370371,34,0.002,0.991597,0.0336134
20,0.00195428,0.984127,0.0634907,9,0.00195428,1,4.76595e-11
21,0.00188342,1,9.23192e-07,38,0.00188342,0.982301,0.0707965
22,0.002,1,0.00499633,75,0.002,0.976562,0.0344295
23,0.002,0.989691,0.0221341,35,0.002,0.983333,0.0666669
24,0.00192778,1,1.37582e-09,5,0.00192778,1,8.73992e-08
25,0.002,0.99115,0.0181508,39,0.002,0.99115,0.0360515
26,0.002,1,1.93607e-06,28,0.002,0.991228,0.0304855
27,0.00193773,0.991071,0.0417816,17,0.00193773,0.990741,0.00552975
28,0.00191634,0.991525,0.0351709,20,0.00191634,1,0.000539095
29,0.00221744,1,0.000193876,218,0.00221744,1,1.21825e-06
30,0.00198865,1,0.00157546,15,0.00198865,1,0.00041074
