1,0.00199954,0.363636,2.27273,1,0.00199954,0.339806,2.34103
2,0.00198585,0.363636,2.60117,1,0.00198585,0.411111,1.61023
3,0.000474677,0.482759,2.13793,7,0.000474677,0.390244,3.18293
4,0.00221747,0.318681,2.53846,1,0.00221747,0.391304,1.6641
5,0.00177033,0.494382,1.52779,2,0.00177033,0.435897,1.92308
6,0.000516384,0.536585,2.17073,7,0.000516384,0.35514,3.05607
7,0.00208443,0.404255,1.71444,1,0.00208443,0.488889,1.47649
8,0.00179565,0.444444,1.90131,1,0.00179565,0.309278,2.4433
9,0.00205295,0.414634,2.33344,1,0.00205295,0.398148,2.12963
10,0.00184847,0.406593,1.98901,2,0.00184847,0.367816,2.10345
11,0.00224867,0.402597,1.83781,6,0.00224867,0.386364,1.83536
12,0.000514793,0.544444,2,10,0.000514793,0.448276,2.5977
13,0.00117599,0.425287,2.14943,8,0.00117599,0.443038,2.10127
14,0.00110338,0.37037,2.64199,9,0.00110338,0.511628,2.19767
15,0.00197878,0.435897,1.55493,1,0.00197878,0.444444,1.96586
16,0.00275424,0.432432,1.35652,2,0.00275424,0.414141,2.06061
17,0.00187534,0.465909,2.01136,1,0.00187534,0.358025,2.12623
18,0.00210024,0.456522,1.52174,1,0.00210024,0.272727,2.76322
19,0.00209288,0.4,1.71111,1,0.00209288,0.393617,2.38177
20,0.00101153,0.427184,2.00971,2,0.00101153,0.3625,2.625
21,0.00198724,0.404762,2.19048,1,0.00198724,0.441558,1.88312
22,0.000500102,0.45,2.4375,8,0.000500102,0.549451,2.07692
23,0.000958123,0.454545,2.07792,9,0.000958123,0.425,2.3375
24,0.00201208,0.457447,1.26502,1,0.00201208,0.443038,2.56962
25,0.000483934,0.445783,2.61446,5,0.000483934,0.483871,2.30108
26,0.00159505,0.444444,1.8522,4,0.00159505,0.4125,2.1125
27,0.00107776,0.337662,2.74026,2,0.00107776,0.364706,2.0353
28,0.00195826,0.440476,1.7619,1,0.00195826,0.481481,2.00139
29,0.00179108,0.413043,1.83696,2,0.00179108,0.402299,2.44828
30,0.00244856,0.360465,2.1287,6,0.00244856,0.341176,2.66233
