1,0.00157322,1,0.000170083,524,0.00157322,1,5.99215e-08
2,0.00173158,1,6.57679e-59,124,0.00173158,0.956522,0.0436125
3,0.0020869,1,0.000229231,96,0.0020869,0.987342,0.0121259
4,0.00215817,1,0.000195189,356,0.00215817,0.986842,0.0126494
5,0.002,0.988764,0.0127617,65,0.002,0.978495,0.0228439
6,0.002,1,4.61613e-05,174,0.002,0.963855,0.0355151
7,0.002038,1,0.00170672,255,0.002038,0.989899,0.0116353
8,0.00184758,1,0.000566602,301,0.00184758,1,0.000416112
9,0.00167179,0.988372,0.0116279,150,0.00167179,0.896552,0.241379
10,0.00196166,1,0.000287531,208,0.00196166,1,0.000456555
11,0.00229487,0.978723,0.0212766,196,0.00229487,0.926829,0.109756
12,0.00203321,1,0.000278481,143,0.00203321,0.968421,0.146617
13,0.00184797,0.989796,0.00995915,418,0.00184797,0.988506,0.0112229
14,0.00190965,1,0.000561727,114,0.00190965,1,0.000757896
15,0.002,1,0.000232149,243,0.002,0.986486,0.013014
16,0.00198684,1,1.11175e-05,185,0.00198684,0.952941,0.040802
17,0.002,1,0.000252809,63,0.002,1,0.000290421
18,0.002,1,0.000208324,418,0.002,0.962025,0.0378755
19,0.00212457,0.989583,0.00988225,163,0.00212457,0.944444,0.072549
20,0.002,0.987013,0.012987,116,0.002,0.956044,0.0769231
21,0.002,1,0.000775639,164,0.002,0.986667,0.0140228
22,0.00180294,0.989247,0.0124731,67,0.00180294,0.979381,0.0519588
23,0.002,1,0.000204082,430,0.002,0.988764,0.0108324
24,0.0017835,1,0.000251953,66,0.0017835,0.964286,0.0674365
25,0.002,1,5.76475e-32,163,0.002,0.989583,0.0111758
26,0.00217997,0.988235,0.0112823,191,0.00217997,0.965909,0.0677349
27,0.002,1,2.53952e-08,382,0.002,0.989011,0.010956
28,0.00198709,1,0.000224273,243,0.00198709,0.969388,0.0608008
29,0.00206969,1,0.00116007,173,0.00206969,0.988372,0.012859
30,0.00214674,0.987805,0.0118989,368,0.00214674,0.989583,0.0101846
