1,0.00200002,0.453608,1.95794,4,0.00200002,0.425,1.57658
2,0.00210071,0.247191,2.35955,1,0.00210071,0.44086,1.66843
3,0.000517165,0.377778,3.03333,7,0.000517165,0.440476,2.45238
4,0.00186899,0.434343,2.20202,1,0.00186899,0.460784,1.85596
5,0.00195756,0.430233,2.05814,1,0.00195756,0.430233,2.10465
6,0.00190658,0.404255,2.24468,1,0.00190658,0.329114,2.3038
7,0.00210534,0.446602,2.07927,1,0.00210534,0.372093,2.14143
8,0.00244477,0.392857,2.08689,2,0.00244477,0.364706,2.14118
9,0.00194557,0.376471,2.09412,1,0.00194557,0.4,2.27368
10,0.00132748,0.425287,1.95402,4,0.00132748,0.382716,2.1482
11,0.00231161,0.358025,2.80247,1,0.00231161,0.406977,1.62791
12,0.00316817,0.344828,1.60426,4,0.00316817,0.329114,1.70038
13,0.00050558,0.46988,2.59036,8,0.00050558,0.43617,2.55319
14,0.00212351,0.348315,2.33566,1,0.00212351,0.431818,1.85683
15,0.00101878,0.443038,2.39241,6,0.00101878,0.419753,2.51852
16,0.00190629,0.3875,1.98992,1,0.00190629,0.428571,1.76631
17,0.00106811,0.355769,2.48077,5,0.00106811,0.475,2.2625
18,0.00214254,0.40625,2.27083,1,0.00214254,0.329268,2.32762
19,0.00223454,0.387097,2.07335,1,0.00223454,0.408163,2.27551
20,0.0018121,0.321839,2.17324,1,0.0018121,0.292683,2.71951
21,0.00111251,0.443182,2.15909,4,0.00111251,0.30137,2.67123
22,0.00200822,0.397727,1.63636,2,0.00200822,0.392857,2.2381
23,0.00241189,0.444444,1.81481,2,0.00241189,0.421687,1.77108
24,0.00204985,0.466667,1.96667,1,0.00204985,0.325843,2.19101
25,0.00186584,0.406977,1.92099,1,0.00186584,0.404255,2.01064
26,0.000515523,0.470588,2.15294,7,0.000515523,0.423529,2.76471
27,0.00211391,0.384615,2.07692,1,0.00211391,0.422222,1.91548
28,0.00129806,0.409639,2.09639,4,0.00129806,0.440476,2.14286
29,0.00202934,0.405405,2.06757,1,0.00202934,0.384615,1.64835
30,0.00233343,0.408602,2.24731,1,0.00233343,0.337209,1.88372
